Country Name,Country Code,Indicator Name,2015,2016,2017,2018,2019,2020,2021
"Congo, Rep.",COG,Population in urban agglomerations of more than 1 million,2962110,3091442,3226424,3367302,3483589,3602371,3723569
"Congo, Rep.",COG,Population in the largest city (% of urban population),58.97881845,59.72127935,60.47466555,61.23947079,61.49670812,61.74400061,61.97527995
"Congo, Rep.",COG,Population in largest city,1957714,2044472,2135075,2229693,2308076,2388090,2469630
"Congo, Rep.",COG,Population living in slums (% of urban population),,47.29947,,44.18359,,44.18359,
"Congo, Rep.",COG,Urban population living in areas where elevation is below 5 meters (% of total population),0.711294534,,,,,,
"Congo, Rep.",COG,Population density (people per sq. km of land area),14.82982723,15.18835725,15.55590044,15.93283163,16.31254173,16.69743485,
"Congo, Rep.",COG,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100,100,100,,,,
"Congo, Rep.",COG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",44.14769514,45.7110424,46.63822028,,,,
"Congo, Rep.",COG,"Access to electricity, urban (% of urban population)",61.53419876,62.53659058,63.5681076,64.41847992,65.10942841,66.00507355,
"Congo, Rep.",COG,Urban land area (sq. km),420.2625751,,,,,,
"Congo, Rep.",COG,Urban land area where elevation is below 5 meters (% of total land area),0.002119187,,,,,,
"Congo, Rep.",COG,Urban land area where elevation is below 5 meters (sq. km),7.221364949,,,,,,
Colombia,COL,Urban population (% of total population),79.764,80.108,80.446,80.778,81.104,81.425,81.74
Colombia,COL,Urban population,37584580,38152200,38896985,39804944,40703994,41470292,42109638
Colombia,COL,Urban population growth (annual %),1.380494192,1.498956328,1.933331802,2.307438449,2.233509463,1.865109516,1.529933014
Colombia,COL,"Mortality caused by road traffic injury (per 100,000 population)",18,18.6,17.2,16.3,15.4,,
Colombia,COL,Pump price for gasoline (US$ per liter),,0.68,,,,,
Colombia,COL,Pump price for diesel fuel (US$ per liter),,0.64,,,,,
Colombia,COL,Population in urban agglomerations of more than 1 million (% of total population),43.08558615,43.64835729,44.02093983,44.22793849,44.06352861,44.03553993,44.12065192
Colombia,COL,Population in urban agglomerations of more than 1 million,20301811,20787947,21284860,21794184,22114342,22427592,22729443
Colombia,COL,Population in the largest city (% of urban population),25.82906607,26.18187942,26.42240266,26.56556683,26.48235453,26.47283024,26.51980053
Colombia,COL,Population in largest city,9707746,9988963,10277518,10574409,10779376,10978360,11167392
Colombia,COL,Population living in slums (% of urban population),,10.42127,,9.7,,9.7,
Colombia,COL,Urban population living in areas where elevation is below 5 meters (% of total population),1.780236407,,,,,,
Colombia,COL,Population density (people per sq. km of land area),42.46933574,42.92560162,43.57969446,44.41366471,45.23425507,45.90415683,
Colombia,COL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",96.338151,92.74339524,92.10462898,,,,
Colombia,COL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",17.30028428,16.58060037,16.52721022,,,,
Colombia,COL,"Access to electricity, urban (% of urban population)",99.80971527,99.80000305,99.90000153,99.90000153,100,100,
Colombia,COL,Urban land area (sq. km),5114.558454,,,,,,
Colombia,COL,Urban land area where elevation is below 5 meters (% of total land area),0.011513279,,,,,,
Colombia,COL,Urban land area where elevation is below 5 meters (sq. km),130.3662606,,,,,,
Comoros,COM,Urban population (% of total population),28.47,28.619,28.784,28.965,29.164,29.38,29.613
Comoros,COM,Urban population,207892,213564,219237,224859,230683,236852,243308
Comoros,COM,Urban population growth (annual %),2.624426023,2.691783947,2.621678289,2.532020265,2.557093459,2.639099981,2.689265697
Comoros,COM,"Mortality caused by road traffic injury (per 100,000 population)",26.6,26.5,26.6,26.6,26.6,,
Comoros,COM,Pump price for gasoline (US$ per liter),,,,,,,
Comoros,COM,Pump price for diesel fuel (US$ per liter),,,,,,,
Comoros,COM,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,
Comoros,COM,Population in urban agglomerations of more than 1 million,,,,,,,
Comoros,COM,Population in the largest city (% of urban population),,,,,,,
Comoros,COM,Population in largest city,,,,,,,
Comoros,COM,Population living in slums (% of urban population),,68.6,,68.6,,,
Comoros,COM,Urban population living in areas where elevation is below 5 meters (% of total population),2.147647144,,,,,,
Comoros,COM,Population density (people per sq. km of land area),392.3782912,400.984417,409.2767329,417.1483074,425.0327781,433.189683,
Comoros,COM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100,100,100,,,,
Comoros,COM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",20.71555746,20.48272773,20.5468246,,,,
Comoros,COM,"Access to electricity, urban (% of urban population)",90.9131012,92.68192291,94.44502258,96.20431519,97.96169281,99.71875,
Comoros,COM,Urban land area (sq. km),142.534154,,,,,,
Comoros,COM,Urban land area where elevation is below 5 meters (% of total land area),0.647881793,,,,,,
Comoros,COM,Urban land area where elevation is below 5 meters (sq. km),10.86692984,,,,,,
Cabo Verde,CPV,Urban population (% of total population),64.3,64.784,65.261,65.732,66.195,66.652,67.102
Cabo Verde,CPV,Urban population,355043,361750,368695,375462,381965,388341,394509
Cabo Verde,CPV,Urban population growth (annual %),1.874129117,1.871445661,1.901637848,1.818752369,1.717171369,1.655483825,1.575813409
Cabo Verde,CPV,"Mortality caused by road traffic injury (per 100,000 population)",25,25.4,25.9,26.3,26.8,,
Cabo Verde,CPV,Pump price for gasoline (US$ per liter),,1.02,,,,,
Cabo Verde,CPV,Pump price for diesel fuel (US$ per liter),,0.81,,,,,
Cabo Verde,CPV,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,
Cabo Verde,CPV,Population in urban agglomerations of more than 1 million,,,,,,,
Cabo Verde,CPV,Population in the largest city (% of urban population),,,,,,,
Cabo Verde,CPV,Population in largest city,,,,,,,
Cabo Verde,CPV,Population living in slums (% of urban population),,,,,,,
Cabo Verde,CPV,Urban population living in areas where elevation is below 5 meters (% of total population),1.01686248,,,,,,
Cabo Verde,CPV,Population density (people per sq. km of land area),137.0138958,138.5593052,140.1870968,141.737469,143.1836228,144.5756824,
Cabo Verde,CPV,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100,100,100,,,,
Cabo Verde,CPV,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",38.63361366,33.39233075,34.7787001,,,,
Cabo Verde,CPV,"Access to electricity, urban (% of urban population)",92.03062439,92.39582062,92.79013824,93.2488327,93.5,94.48597717,
Cabo Verde,CPV,Urban land area (sq. km),59.55432677,,,,,,
Cabo Verde,CPV,Urban land area where elevation is below 5 meters (% of total land area),0.114921458,,,,,,
Cabo Verde,CPV,Urban land area where elevation is below 5 meters (sq. km),4.715697661,,,,,,
Costa Rica,CRI,Urban population (% of total population),76.862,77.735,78.56,79.34,80.076,80.771,81.425
Costa Rica,CRI,Urban population,3762581,3844155,3923162,3999318,4071490,4137983,4196609
Costa Rica,CRI,Urban population growth (annual %),2.251827421,2.144865479,2.034414843,1.922588528,1.788517924,1.619944523,1.406834718
Costa Rica,CRI,"Mortality caused by road traffic injury (per 100,000 population)",16.5,16.6,14.7,14.4,14.8,,
Costa Rica,CRI,Pump price for gasoline (US$ per liter),,0.98,,,,,
Costa Rica,CRI,Pump price for diesel fuel (US$ per liter),,0.79,,,,,
Costa Rica,CRI,Population in urban agglomerations of more than 1 million (% of total population),26.496974,26.63264718,26.77771944,26.93546218,27.11254448,27.31993586,27.56198781
Costa Rica,CRI,Population in urban agglomerations of more than 1 million,1297091,1317039,1337237,1357745,1378546,1399629,1420533
Costa Rica,CRI,Population in the largest city (% of urban population),34.47343725,34.26081935,34.08569414,33.94941337,33.85851371,33.82394273,33.84954376
Costa Rica,CRI,Population in largest city,1297091,1317039,1337237,1357745,1378546,1399629,1420533
Costa Rica,CRI,Population living in slums (% of urban population),,5.37577,,4.46075,,3.54573,
Costa Rica,CRI,Urban population living in areas where elevation is below 5 meters (% of total population),0.96449115,,,,,,
Costa Rica,CRI,Population density (people per sq. km of land area),95.87234626,96.85086173,97.80340776,98.7217783,99.57955347,100.334998,
Costa Rica,CRI,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.97998602,99.71706666,99.68879337,,,,
Costa Rica,CRI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",16.87928994,15.65581227,15.7259203,,,,
Costa Rica,CRI,"Access to electricity, urban (% of urban population)",99.92992401,99.80000305,99.80000305,99.90000153,99.91999817,99.94000244,
Costa Rica,CRI,Urban land area (sq. km),1475.943583,,,,,,
Costa Rica,CRI,Urban land area where elevation is below 5 meters (% of total land area),0.052656718,,,,,,
Costa Rica,CRI,Urban land area where elevation is below 5 meters (sq. km),27.00271,,,,,,
Caribbean small states,CSS,Urban population (% of total population),50.95625359,51.06919696,51.19689083,51.28311077,51.41264718,51.60437291,51.78241083
Caribbean small states,CSS,Urban population,3681386,3710316,3739234,3781949,3816926,3841826,3874297
Caribbean small states,CSS,Urban population growth (annual %),0.803357679,0.785845331,0.779394531,1.142346267,0.924840605,0.652357421,0.84519705
Caribbean small states,CSS,"Mortality caused by road traffic injury (per 100,000 population)",14.40959276,14.57701508,13.92116132,14.22446109,14.36098722,,
Caribbean small states,CSS,Pump price for gasoline (US$ per liter),,,,,,,
Caribbean small states,CSS,Pump price for diesel fuel (US$ per liter),,,,,,,
Caribbean small states,CSS,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,
Caribbean small states,CSS,Population in urban agglomerations of more than 1 million,,,,,,,
Caribbean small states,CSS,Population in the largest city (% of urban population),,,,,,,
Caribbean small states,CSS,Population in largest city,,,,,,,
Caribbean small states,CSS,Population living in slums (% of urban population),,,,,,,
Caribbean small states,CSS,Urban population living in areas where elevation is below 5 meters (% of total population),15.10414321,,,,,,
Caribbean small states,CSS,Population density (people per sq. km of land area),17.84513277,17.94558972,18.04034581,18.21575892,18.33790787,18.38895393,
Caribbean small states,CSS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.99997987,99.99889933,99.99875636,,,,
Caribbean small states,CSS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",20.22760404,19.25183119,19.16437,,,,
Caribbean small states,CSS,"Access to electricity, urban (% of urban population)",98.43146542,99.18536762,99.4131096,99.55112966,99.61356407,99.63296898,
Caribbean small states,CSS,Urban land area (sq. km),3051.107181,,,,,,
Caribbean small states,CSS,Urban land area where elevation is below 5 meters (% of total land area),0.153348615,,,,,,
Caribbean small states,CSS,Urban land area where elevation is below 5 meters (sq. km),620.9840449,,,,,,
Cuba,CUB,Urban population (% of total population),76.896,76.93,76.977,77.037,77.109,77.194,77.292
Cuba,CUB,Urban population,8719925,8725410,8726424,8726939,8726192,8723461,8700275
Cuba,CUB,Urban population growth (annual %),0.114929392,0.062882142,0.011620555,0.005901441,-0.008560069,-0.031301482,-0.266142849
Cuba,CUB,"Mortality caused by road traffic injury (per 100,000 population)",9,8.6,8.7,8.8,8.9,,
Cuba,CUB,Pump price for gasoline (US$ per liter),,,,,,,
Cuba,CUB,Pump price for diesel fuel (US$ per liter),,,,,,,
Cuba,CUB,Population in urban agglomerations of more than 1 million (% of total population),18.72766183,18.76168884,18.8084847,18.85965733,18.89614081,18.9406265,19.03691527
Cuba,CUB,Population in urban agglomerations of more than 1 million,2123697,2127953,2132206,2136468,2138419,2140423,2142866
Cuba,CUB,Population in the largest city (% of urban population),24.35453287,24.38800011,24.43390328,24.48129865,24.50575234,24.53639674,24.62986515
Cuba,CUB,Population in largest city,2123697,2127953,2132206,2136468,2138419,2140423,2142866
Cuba,CUB,Population living in slums (% of urban population),,8.44494,,9.49348,,10.54202,
Cuba,CUB,Urban population living in areas where elevation is below 5 meters (% of total population),1.546815709,,,,,,
Cuba,CUB,Population density (people per sq. km of land area),108.9326993,109.0158785,109.213921,109.1352987,109.0240559,108.8699229,
Cuba,CUB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100,100,100,,,,
Cuba,CUB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",20.86409957,19.73784135,19.7060474,,,,
Cuba,CUB,"Access to electricity, urban (% of urban population)",99.9988327,100,100,100,99.90000153,100,
Cuba,CUB,Urban land area (sq. km),3053.184682,,,,,,
Cuba,CUB,Urban land area where elevation is below 5 meters (% of total land area),0.095644687,,,,,,
Cuba,CUB,Urban land area where elevation is below 5 meters (sq. km),104.9393829,,,,,,
Curacao,CUW,Urban population (% of total population),89.352,89.272,89.203,89.145,89.098,89.062,89.038
Curacao,CUW,Urban population,141158,142535,142881,142040,140277,137999,135666
Curacao,CUW,Urban population growth (annual %),1.217371631,0.97077532,0.24245324,-0.590340791,-1.248966883,-1.637260049,-1.7050456
Curacao,CUW,"Mortality caused by road traffic injury (per 100,000 population)",,,,,,,
Curacao,CUW,Pump price for gasoline (US$ per liter),,,,,,,
Curacao,CUW,Pump price for diesel fuel (US$ per liter),,,,,,,
Curacao,CUW,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,
Curacao,CUW,Population in urban agglomerations of more than 1 million,,,,,,,
Curacao,CUW,Population in the largest city (% of urban population),,,,,,,
Curacao,CUW,Population in largest city,,,,,,,
Curacao,CUW,Population living in slums (% of urban population),,,,,,,
Curacao,CUW,Urban population living in areas where elevation is below 5 meters (% of total population),1.365617661,,,,,,
Curacao,CUW,Population density (people per sq. km of land area),355.8108108,359.6036036,360.7545045,358.8648649,354.5968468,348.9797297,
Curacao,CUW,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,
Curacao,CUW,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,
Curacao,CUW,"Access to electricity, urban (% of urban population)",100,100,100,100,100,100,
Curacao,CUW,Urban land area (sq. km),118.1189284,,,,,,
Curacao,CUW,Urban land area where elevation is below 5 meters (% of total land area),0.855059165,,,,,,
Curacao,CUW,Urban land area where elevation is below 5 meters (sq. km),3.714727282,,,,,,
Cayman Islands,CYM,Urban population (% of total population),100,100,100,100,100,100,100
Cayman Islands,CYM,Urban population,60911,62255,63581,64884,66134,67311,68136
Cayman Islands,CYM,Urban population growth (annual %),2.24463645,2.182507103,2.107583017,2.028637661,1.908192659,1.764068377,1.218203729
Cayman Islands,CYM,"Mortality caused by road traffic injury (per 100,000 population)",,,,,,,
Cayman Islands,CYM,Pump price for gasoline (US$ per liter),,,,,,,
Cayman Islands,CYM,Pump price for diesel fuel (US$ per liter),,,,,,,
Cayman Islands,CYM,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,
Cayman Islands,CYM,Population in urban agglomerations of more than 1 million,,,,,,,
Cayman Islands,CYM,Population in the largest city (% of urban population),,,,,,,
Cayman Islands,CYM,Population in largest city,,,,,,,
Cayman Islands,CYM,Population living in slums (% of urban population),,,,,,,
Cayman Islands,CYM,Urban population living in areas where elevation is below 5 meters (% of total population),11.08928211,,,,,,
Cayman Islands,CYM,Population density (people per sq. km of land area),253.7958333,259.3958333,264.9208333,270.35,275.5583333,280.4625,
Cayman Islands,CYM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,
Cayman Islands,CYM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,
Cayman Islands,CYM,"Access to electricity, urban (% of urban population)",100,100,100,100,100,100,
Cayman Islands,CYM,Urban land area (sq. km),43.96772397,,,,,,
Cayman Islands,CYM,Urban land area where elevation is below 5 meters (% of total land area),4.012491609,,,,,,
Cayman Islands,CYM,Urban land area where elevation is below 5 meters (sq. km),10.96993315,,,,,,
Cyprus,CYP,Urban population (% of total population),66.946,66.881,66.836,66.81,66.805,66.821,66.856
Cyprus,CYP,Urban population,794836,801155,807728,814301,820924,826935,831814
Cyprus,CYP,Urban population growth (annual %),0.743032157,0.79186324,0.817093172,0.810470834,0.810045861,0.729555946,0.588276354
Cyprus,CYP,"Mortality caused by road traffic injury (per 100,000 population)",6.7,5.2,6,5.5,5.8,,
Cyprus,CYP,Pump price for gasoline (US$ per liter),,1.23,,,,,
Cyprus,CYP,Pump price for diesel fuel (US$ per liter),,1.23,,,,,
Cyprus,CYP,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,
Cyprus,CYP,Population in urban agglomerations of more than 1 million,,,,,,,
Cyprus,CYP,Population in the largest city (% of urban population),,,,,,,
Cyprus,CYP,Population in largest city,,,,,,,
Cyprus,CYP,Population living in slums (% of urban population),,,,,,,
Cyprus,CYP,Urban population living in areas where elevation is below 5 meters (% of total population),2.565149529,,,,,,
Cyprus,CYP,Population density (people per sq. km of land area),128.4935065,129.6408009,130.7925325,131.9081169,132.9909091,133.9325758,
Cyprus,CYP,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100,100,100,,,,
Cyprus,CYP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",19.10134763,16.9580216,17.2944062,,,,
Cyprus,CYP,"Access to electricity, urban (% of urban population)",100,100,100,100,100,100,
Cyprus,CYP,Urban land area (sq. km),518.9803766,,,,,,
Cyprus,CYP,Urban land area where elevation is below 5 meters (% of total land area),0.330672939,,,,,,
Cyprus,CYP,Urban land area where elevation is below 5 meters (sq. km),30.64216404,,,,,,
Czechia,CZE,Urban population (% of total population),73.477,73.57,73.675,73.792,73.921,74.061,74.214
Czechia,CZE,Urban population,7748928,7773650,7805452,7844036,7888753,7922941,7796754
Czechia,CZE,Urban population growth (annual %),0.323237456,0.318529833,0.408265434,0.493103393,0.568457639,0.432440108,-1.605498205
Czechia,CZE,"Mortality caused by road traffic injury (per 100,000 population)",7.2,5.9,5.6,6.3,5.9,,
Czechia,CZE,Pump price for gasoline (US$ per liter),,1.17,,,,,
Czechia,CZE,Pump price for diesel fuel (US$ per liter),,1.11,,,,,
Czechia,CZE,Population in urban agglomerations of more than 1 million (% of total population),12.0375583,12.08379597,12.12109599,12.15014815,12.17035065,12.20559293,12.49026725
Czechia,CZE,Population in urban agglomerations of more than 1 million,1269488,1276814,1284162,1291552,1298804,1305737,1312199
Czechia,CZE,Population in the largest city (% of urban population),16.38275643,16.42489693,16.45211578,16.46540123,16.46399627,16.48045846,16.830068
Czechia,CZE,Population in largest city,1269488,1276814,1284162,1291552,1298804,1305737,1312199
Czechia,CZE,Population living in slums (% of urban population),,,,,,,
Czechia,CZE,Urban population living in areas where elevation is below 5 meters (% of total population),0,,,,,,
Czechia,CZE,Population density (people per sq. km of land area),136.589289,136.8518586,137.2158788,137.6755343,138.2268103,138.5759288,
Czechia,CZE,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.82828388,99.67485548,99.67721262,,,,
Czechia,CZE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",17.41645169,16.1005837,16.07124535,,,,
Czechia,CZE,"Access to electricity, urban (% of urban population)",100,100,100,100,100,100,
Czechia,CZE,Urban land area (sq. km),4023.399313,,,,,,
Czechia,CZE,Urban land area where elevation is below 5 meters (% of total land area),0,,,,,,
Czechia,CZE,Urban land area where elevation is below 5 meters (sq. km),0,,,,,,
Germany,DEU,Urban population (% of total population),77.2,77.224,77.261,77.312,77.376,77.453,77.544
Germany,DEU,Urban population,63062064,63592936,63861626,64096118,64294010,64410589,64513567
Germany,DEU,Urban population growth (annual %),0.878656939,0.838301068,0.421625392,0.366515156,0.308266936,0.181157523,0.159749771
Germany,DEU,"Mortality caused by road traffic injury (per 100,000 population)",4.4,4,4,4.1,3.8,,
Germany,DEU,Pump price for gasoline (US$ per liter),,1.39,,,,,
Germany,DEU,Pump price for diesel fuel (US$ per liter),,1.2,,,,,
Germany,DEU,Population in urban agglomerations of more than 1 million (% of total population),9.540494953,9.524489096,9.550086271,9.583031253,9.600163248,9.630831067,9.661285956
Germany,DEU,Population in urban agglomerations of more than 1 million,7793307,7843290,7893815,7944887,7977060,8009083,8037811
Germany,DEU,Population in the largest city (% of urban population),5.571646053,5.545255844,5.542035525,5.541869166,5.532073672,5.5302056,5.528745605
Germany,DEU,Population in largest city,3513595,3526391,3539234,3552123,3556792,3562038,3566791
Germany,DEU,Population living in slums (% of urban population),,,,,,,
Germany,DEU,Urban population living in areas where elevation is below 5 meters (% of total population),1.17773606,,,,,,
Germany,DEU,Population density (people per sq. km of land area),234.1529869,235.7129294,236.5887226,237.2940123,237.8229543,238.0173188,
Germany,DEU,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",95.95259594,89.15466272,89.17435643,,,,
Germany,DEU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",12.82609758,11.93781112,12.02876736,,,,
Germany,DEU,"Access to electricity, urban (% of urban population)",100,100,100,100,100,100,
Germany,DEU,Urban land area (sq. km),36996.44357,,,,,,
Germany,DEU,Urban land area where elevation is below 5 meters (% of total land area),0.241155196,,,,,,
Germany,DEU,Urban land area where elevation is below 5 meters (sq. km),852.1940486,,,,,,
Djibouti,DJI,Urban population (% of total population),77.417,77.528,77.648,77.777,77.915,78.062,78.217
Djibouti,DJI,Urban population,779016,793314,807720,822257,836802,850998,864734
Djibouti,DJI,Urban population growth (annual %),1.854406166,1.818752314,1.799635586,1.783753445,1.753448511,1.682229503,1.601216679
Djibouti,DJI,"Mortality caused by road traffic injury (per 100,000 population)",23.9,23.8,23.7,23.6,23.5,,
Djibouti,DJI,Pump price for gasoline (US$ per liter),,1.32,,,,,
Djibouti,DJI,Pump price for diesel fuel (US$ per liter),,0.98,,,,,
Djibouti,DJI,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,
Djibouti,DJI,Population in urban agglomerations of more than 1 million,,,,,,,
Djibouti,DJI,Population in the largest city (% of urban population),68.22696838,68.23754528,68.26103105,68.29543561,67.97354691,67.70368438,67.49994796
Djibouti,DJI,Population in largest city,531499,541338,551358,561564,568804,576157,583695
Djibouti,DJI,Population living in slums (% of urban population),,,,,,,
Djibouti,DJI,Urban population living in areas where elevation is below 5 meters (% of total population),8.609439468,,,,,,
Djibouti,DJI,Population density (people per sq. km of land area),43.41065574,44.14413287,44.87631579,45.60819672,46.33278689,47.03002588,
Djibouti,DJI,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100,100,100,,,,
Djibouti,DJI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",45.95080851,45.86887513,45.5496176,,,,
Djibouti,DJI,"Access to electricity, urban (% of urban population)",67.89008331,68.64724731,,70.62119293,71.42930603,72.15770721,
Djibouti,DJI,Urban land area (sq. km),51.25016234,,,,,,
Djibouti,DJI,Urban land area where elevation is below 5 meters (% of total land area),0.038809122,,,,,,
Djibouti,DJI,Urban land area where elevation is below 5 meters (sq. km),8.391706199,,,,,,
Dominica,DMA,Urban population (% of total population),69.579,69.88,70.181,70.483,70.786,71.09,71.395
Dominica,DMA,Urban population,48710,48968,49410,49918,50561,51181,51699
Dominica,DMA,Urban population growth (annual %),1.343411751,0.528267573,0.898580931,1.02288263,1.279886897,1.21878413,1.007006954
Dominica,DMA,"Mortality caused by road traffic injury (per 100,000 population)",,10.9,,,,,
Dominica,DMA,Pump price for gasoline (US$ per liter),,,,,,,
Dominica,DMA,Pump price for diesel fuel (US$ per liter),,,,,,,
Dominica,DMA,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,
Dominica,DMA,Population in urban agglomerations of more than 1 million,,,,,,,
Dominica,DMA,Population in the largest city (% of urban population),,,,,,,
Dominica,DMA,Population in largest city,,,,,,,
Dominica,DMA,Population living in slums (% of urban population),,,,,,,
Dominica,DMA,Urban population living in areas where elevation is below 5 meters (% of total population),6.957884536,,,,,,
Dominica,DMA,Population density (people per sq. km of land area),93.34266667,93.43333333,93.87066667,94.43066667,95.23733333,95.99333333,
Dominica,DMA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100,100,100,,,,
Dominica,DMA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",20.68878863,19.98814835,19.49315376,,,,
Dominica,DMA,"Access to electricity, urban (% of urban population)",,,,,,,
Dominica,DMA,Urban land area (sq. km),20.99940263,,,,,,
Dominica,DMA,Urban land area where elevation is below 5 meters (% of total land area),0.401781284,,,,,,
Dominica,DMA,Urban land area where elevation is below 5 meters (sq. km),3.040833745,,,,,,
Denmark,DNK,Urban population (% of total population),87.526,87.642,87.757,87.874,87.994,88.116,88.24
Denmark,DNK,Urban population,4974525,5020143,5059173,5091100,5116342,5138400,5167981
Denmark,DNK,Urban population growth (annual %),0.839047238,0.912853069,0.774461185,0.629088603,0.494581335,0.430201638,0.574034304
Denmark,DNK,"Mortality caused by road traffic injury (per 100,000 population)",3.5,4,3.3,3.2,3.7,,
Denmark,DNK,Pump price for gasoline (US$ per liter),,1.55,,,,,
Denmark,DNK,Pump price for diesel fuel (US$ per liter),,1.35,,,,,
Denmark,DNK,Population in urban agglomerations of more than 1 million (% of total population),22.36070733,22.47441956,22.61888159,22.79787684,22.94102492,23.09023693,23.19736959
Denmark,DNK,Population in urban agglomerations of more than 1 million,1270867,1287337,1303974,1320826,1333888,1346485,1358608
Denmark,DNK,Population in the largest city (% of urban population),25.54750454,25.64343287,25.7744497,25.94382354,26.0711266,26.20436323,26.28895114
Denmark,DNK,Population in largest city,1270867,1287337,1303974,1320826,1333888,1346485,1358608
Denmark,DNK,Population living in slums (% of urban population),,,,,,,
Denmark,DNK,Urban population living in areas where elevation is below 5 meters (% of total population),8.64748991,,,,,,
Denmark,DNK,Population density (people per sq. km of land area),142.087075,143.20025,144.1245,144.8409,145.36055,145.7851,
Denmark,DNK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",75.18744118,57.09176238,56.91445611,,,,
Denmark,DNK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",10.65728566,10.09597196,10.02965344,,,,
Denmark,DNK,"Access to electricity, urban (% of urban population)",100,100,100,100,100,100,
Denmark,DNK,Urban land area (sq. km),2235.486537,,,,,,
Denmark,DNK,Urban land area where elevation is below 5 meters (% of total land area),0.834868724,,,,,,
Denmark,DNK,Urban land area where elevation is below 5 meters (sq. km),355.6633732,,,,,,
Dominican Republic,DOM,Urban population (% of total population),78.566,79.436,80.277,81.074,81.828,82.54,83.213
Dominican Republic,DOM,Urban population,8175446,8362698,8547288,8728047,8904426,9079123,9251516
Dominican Republic,DOM,Urban population growth (annual %),2.343036226,2.264583043,2.183293735,2.092759383,2.000682301,1.942914555,1.880982794
Dominican Republic,DOM,"Mortality caused by road traffic injury (per 100,000 population)",32.9,35.4,46.3,53.5,64.6,,
Dominican Republic,DOM,Pump price for gasoline (US$ per liter),,1.07,,,,,
Dominican Republic,DOM,Pump price for diesel fuel (US$ per liter),,0.91,,,,,
Dominican Republic,DOM,Population in urban agglomerations of more than 1 million (% of total population),28.29712223,28.67399307,29.06353043,29.46582013,29.82040239,30.16259406,30.48073134
Dominican Republic,DOM,Population in urban agglomerations of more than 1 million,2944551,3018681,3094465,3172152,3245021,3317784,3388809
Dominican Republic,DOM,Population in the largest city (% of urban population),36.01700751,36.09697492,36.20405677,36.34435057,36.44278699,36.5430009,36.62976965
Dominican Republic,DOM,Population in largest city,2944551,3018681,3094465,3172152,3245021,3317784,3388809
Dominican Republic,DOM,Population living in slums (% of urban population),,11.24888,,11.24888,,11.24888,
Dominican Republic,DOM,Urban population living in areas where elevation is below 5 meters (% of total population),1.38305469,,,,,,
Dominican Republic,DOM,Population density (people per sq. km of land area),215.3970606,217.9174498,220.3942041,222.8427034,225.2511281,227.6891741,
Dominican Republic,DOM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.97859822,99.91388391,99.91344262,,,,
Dominican Republic,DOM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",14.85822076,13.69022772,13.72632115,,,,
